Coor_ID, LON, LAT,FLAG,Moist,Ash,Avg Yield
2863,-78.052,40.1673,"-78.052, 40.1673",19.5155509,1.861488639,15.24516103
2864,-79.3837,40.4132,"-79.3837, 40.4132",12.96524832,3.475821612,14.99347124
2865,-79.6359,40.3849,"-79.6359, 40.3849",16.50780577,0.59351194,17.16118188
2866,-79.5564,40.3745,"-79.5564, 40.3745",17.95828612,0.125294063,17.14843621
2867,-79.4771,40.364,"-79.4771, 40.364",15.41375886,0.595602868,13.677928
2868,-79.5703,40.3148,"-79.5703, 40.3148",15.97578003,1.747992,15.45929705
2869,-79.491,40.3043,"-79.491, 40.3043",18.37993787,1.628453928,15.06136001
2870,-79.2531,40.2727,"-79.2531, 40.2727",16.37526381,3.070786787,16.98851441
2871,-79.6635,40.2655,"-79.6635, 40.2655",23.54995367,2.355059022,0
2872,-79.5049,40.2447,"-79.5049, 40.2447",20.21905536,0,16.46114007
2873,-79.4257,40.2342,"-79.4257, 40.2342",23.18839649,0.720303232,19.03360127
2874,-79.2672,40.2131,"-79.2672, 40.2131",17.53698967,1.879931828,0
2875,-79.1881,40.2024,"-79.1881, 40.2024",23.44725499,0.100433025,19.00768551
2876,-79.6772,40.2058,"-79.6772, 40.2058",14.09849585,3.039978109,15.91421305
2877,-79.7701,40.1565,"-79.7701, 40.1565",15.76367102,0.268520152,17.60704964
2878,-79.6909,40.1461,"-79.6909, 40.1461",17.96317329,1.576498361,15.70324786
2879,-79.6118,40.1358,"-79.6118, 40.1358",24.47535125,1.297654561,15.71144828
2880,-76.9158,40.4309,"-76.9158, 40.4309",23.69578581,2.378709522,17.38442669
2881,-76.6788,40.3944,"-76.6788, 40.3944",31.54309357,2.180725372,19.31668087
2882,-76.9319,40.3715,"-76.9319, 40.3715",18.95711461,4.254427294,16.36766054
2883,-76.7739,40.3473,"-76.7739, 40.3473",24.6218177,0.940623548,16.55715922
2884,-76.7901,40.2879,"-76.7901, 40.2879",24.79752174,2.479744379,17.62807001
2885,-76.6324,40.2635,"-76.6324, 40.2635",17.33203727,0.719387825,17.34173947
2886,-76.8063,40.2286,"-76.8063, 40.2286",13.86382851,0.325828095,16.46140913
2887,-76.6487,40.2042,"-76.6487, 40.2042",22.14769959,1.368903694,16.15020313
2888,-77.8305,40.0735,"-77.8305, 40.0735",26.86958534,0.569426246,19.5868326
2889,-77.7823,39.9431,"-77.7823, 39.9431",25.28422396,0.209176304,17.05961297
2890,-77.8762,39.8952,"-77.8762, 39.8952",21.9106038,2.217205319,16.73620408
2891,-77.7976,39.8837,"-77.7976, 39.8837",20.98659677,0,17.20419967
2892,-77.8913,39.8357,"-77.8913, 39.8357",20.47256952,1.621150685,18.1396959
2893,-77.8128,39.8242,"-77.8128, 39.8242",19.01177416,1.028750174,15.36641128
2894,-77.9065,39.7762,"-77.9065, 39.7762",16.45516333,3.170245944,16.05767938
2895,-77.6576,40.1099,"-77.6576, 40.1099",18.89573689,1.9776227,17.36949342
2896,-77.5787,40.0982,"-77.5787, 40.0982",26.09110747,1.448106358,16.58792009
2897,-77.5942,40.0388,"-77.5942, 40.0388",21.24648773,1.941800546,15.38930965
2898,-77.5155,40.0271,"-77.5155, 40.0271",27.34167351,0.562248059,17.13729293
2899,-77.6096,39.9794,"-77.6096, 39.9794",14.80380669,0.55920796,15.96519705
2900,-77.7037,39.9315,"-77.7037, 39.9315",20.69219329,1.901123736,15.49426444
2901,-77.625,39.9199,"-77.625, 39.9199",20.89335988,1.949032507,17.03687033
2902,-77.719,39.8721,"-77.719, 39.8721",17.93260578,2.468089205,15.18336207
2903,-77.6404,39.8605,"-77.6404, 39.8605",23.46668175,1.08914824,19.49859419
2904,-77.5619,39.8488,"-77.5619, 39.8488",17.09633817,1.728055648,16.80949006
2905,-77.6558,39.8011,"-77.6558, 39.8011",12.37559898,0.571217041,15.92462836
2906,-77.7495,39.7532,"-77.7495, 39.7532",13.6430093,0,14.60227588
2907,-77.6711,39.7416,"-77.6711, 39.7416",13.66648738,1.877341928,15.65756702
2908,-77.5927,39.73,"-77.5927, 39.73",24.93603873,0,19.34035449
2909,-96.9326,43.6843,"-96.9326, 43.6843",2.562069985,0.675218215,13.07922617
2910,-96.8481,43.6849,"-96.8481, 43.6849",8.890168942,3.403549525,14.93592975
2911,-96.679,43.6859,"-96.679, 43.6859",13.19275391,0.53488341,15.02689909
2912,-96.5945,43.6863,"-96.5945, 43.6863",9.956151748,2.80032671,13.9508017
2913,-97.1007,43.6222,"-97.1007, 43.6222",7.792995857,2.800896963,14.18321686
2914,-96.9318,43.6235,"-96.9318, 43.6235",4.659130256,1.500148213,13.36281685
2915,-96.8473,43.6241,"-96.8473, 43.6241",11.87572117,1.529932687,15.38504367
2916,-96.7629,43.6246,"-96.7629, 43.6246",5.66937331,2.082244149,14.02654706
2917,-96.6784,43.6251,"-96.6784, 43.6251",13.60589238,1.289876108,14.02229989
2918,-96.594,43.6255,"-96.594, 43.6255",9.964624029,0.074886683,12.05125071
2919,-96.5095,43.6258,"-96.5095, 43.6258",3.554664843,0,14.05829889
2920,-97.0997,43.5614,"-97.0997, 43.5614",12.70282696,1.766887889,13.51719697
2921,-97.0153,43.5621,"-97.0153, 43.5621",16.67776045,1.541717919,15.97517832
2922,-96.8466,43.5633,"-96.8466, 43.5633",7.313753441,4.274396159,13.83874069
2923,-96.7622,43.5638,"-96.7622, 43.5638",9.928239527,2.228895509,14.38086532
2924,-96.5935,43.5647,"-96.5935, 43.5647",10.70079111,1.644558578,12.38760387
2925,-96.5091,43.565,"-96.5091, 43.565",0,2.436310096,12.44748029
2926,-97.0987,43.5006,"-97.0987, 43.5006",15.92461632,0.514674438,15.55460423
2927,-97.0144,43.5013,"-97.0144, 43.5013",11.18985577,0.488005097,13.50494356
2928,-96.8458,43.5025,"-96.8458, 43.5025",3.286587753,1.380266239,13.7533974
2929,-96.5929,43.5039,"-96.5929, 43.5039",15.46219005,0.745789547,15.95746496
2930,-96.5086,43.5042,"-96.5086, 43.5042",13.63508512,1.45450795,15.70448474
2931,-97.3516,43.4983,"-97.3516, 43.4983",9.308666762,1.914415888,15.37695787
2932,-97.2673,43.4991,"-97.2673, 43.4991",6.021077988,0.45240179,14.92296036
2933,-97.3504,43.4375,"-97.3504, 43.4375",16.00213963,0.292250687,16.69618394
2934,-97.2662,43.4383,"-97.2662, 43.4383",9.983227858,2.235841092,15.57980468
2935,-97.1819,43.4391,"-97.1819, 43.4391",3.771431731,2.421843673,14.49182901
2936,-97.0977,43.4398,"-97.0977, 43.4398",3.999777548,0.435214159,14.99301708
2937,-97.0135,43.4405,"-97.0135, 43.4405",7.433736978,1.100517037,15.59072821
2938,-96.9293,43.4411,"-96.9293, 43.4411",12.82888368,2.776808768,14.88800211
2939,-97.3492,43.3767,"-97.3492, 43.3767",3.050939437,1.426214138,14.46553359
2940,-97.265,43.3775,"-97.265, 43.3775",0.746598138,1.280484438,14.12969093
2941,-97.1809,43.3783,"-97.1809, 43.3783",2.281185677,0.752004806,14.27015599
2942,-97.0126,43.3797,"-97.0126, 43.3797",14.64931995,0.512696059,15.03306636
2943,-96.9285,43.3803,"-96.9285, 43.3803",9.673760179,1.606658001,16.1105001
2944,-97.348,43.3159,"-97.348, 43.3159",14.24604589,1.282431553,16.35363109
2945,-97.2639,43.3168,"-97.2639, 43.3168",12.20746155,0,15.8836275
2946,-97.1798,43.3175,"-97.1798, 43.3175",12.33279045,2.866813728,15.99672828
2947,-97.0958,43.3183,"-97.0958, 43.3183",10.83011691,1.926840154,15.2478009
2948,-97.0117,43.3189,"-97.0117, 43.3189",13.29616441,0,17.45272386
2949,-96.9276,43.3196,"-96.9276, 43.3196",5.790168416,0.046456561,15.55895226
2950,-97.3468,43.2551,"-97.3468, 43.2551",13.45615378,2.292441221,15.80886563
2951,-97.1788,43.2568,"-97.1788, 43.2568",10.62409548,1.264049641,16.70976096
2952,-97.0948,43.2575,"-97.0948, 43.2575",0.903963121,2.245985596,14.56240219
2953,-97.0108,43.2582,"-97.0108, 43.2582",15.35704889,1.455856049,18.11103142
2954,-97.3456,43.1944,"-97.3456, 43.1944",10.4532211,0,16.03843845
2955,-97.1778,43.196,"-97.1778, 43.196",6.362534265,0.697237991,13.21005905
2956,-97.0099,43.1974,"-97.0099, 43.1974",0,3.475821612,14.58062366
2957,-96.926,43.198,"-96.926, 43.198",10.24335418,0.112528395,15.67992638
2958,-97.009,43.1366,"-97.009, 43.1366",9.098031392,2.014560349,16.86371402
2959,-96.9252,43.1373,"-96.9252, 43.1373",4.147973813,2.1849535,14.6533157
2960,-97.4359,43.4974,"-97.4359, 43.4974",0,2.562493618,13.87653405
2961,-97.5188,43.4356,"-97.5188, 43.4356",12.91609444,0.849443067,13.3440148
2962,-97.4346,43.4366,"-97.4346, 43.4366",11.87768827,2.624648713,14.18107776
2963,-97.6016,43.3739,"-97.6016, 43.3739",9.602584582,1.65803206,15.97305754
2964,-97.5174,43.3749,"-97.5174, 43.3749",16.66057272,0.569203647,15.96039845
2965,-97.4333,43.3758,"-97.4333, 43.3758",16.63296252,0.994267365,14.97334189
2966,-97.7683,43.3109,"-97.7683, 43.3109",8.051036078,0,15.10603654
2967,-97.6842,43.312,"-97.6842, 43.312",15.87124469,3.517750228,16.37102356
2968,-97.6002,43.3131,"-97.6002, 43.3131",6.397343729,1.459478907,14.71404648
2969,-97.5161,43.3141,"-97.5161, 43.3141",0,1.208567509,13.84663979
2970,-97.432,43.315,"-97.432, 43.315",11.94289444,0,15.77367777
2971,-97.7667,43.2502,"-97.7667, 43.2502",4.650760225,1.234914206,13.82907467
2972,-97.6827,43.2513,"-97.6827, 43.2513",10.19836562,2.229230657,12.91177576
2973,-97.5987,43.2523,"-97.5987, 43.2523",6.352155011,0,14.83062906
2974,-97.5148,43.2533,"-97.5148, 43.2533",11.18293547,1.074142828,15.36152135
2975,-97.4308,43.2543,"-97.4308, 43.2543",17.7143337,0,16.09498057
2976,-97.849,43.1883,"-97.849, 43.1883",3.035478836,2.276166496,13.75883099
2977,-97.7651,43.1894,"-97.7651, 43.1894",14.59606297,2.999184998,16.26197138
2978,-97.6812,43.1905,"-97.6812, 43.1905",5.572264507,0.730662831,14.58389894
2979,-97.5973,43.1916,"-97.5973, 43.1916",6.86971702,0,14.91283324
2980,-97.5134,43.1926,"-97.5134, 43.1926",6.12615512,0.678142013,13.84555693
2981,-97.4295,43.1935,"-97.4295, 43.1935",11.92376156,0.038890702,14.75693883
2982,-96.7568,43.0776,"-96.7568, 43.0776",2.878574693,1.004516915,14.52194621
2983,-96.673,43.078,"-96.673, 43.078",12.39061025,2.109795131,17.68228126
2984,-96.5893,43.0784,"-96.5893, 43.0784",11.09481775,0,16.50545841
2985,-96.5055,43.0788,"-96.5055, 43.0788",16.18133941,0,15.39813101
2986,-96.6725,43.0173,"-96.6725, 43.0173",12.26578144,1.465885501,16.72600946
2987,-96.5887,43.0177,"-96.5887, 43.0177",5.933353747,2.811371613,14.33929958
2988,-96.7555,42.9561,"-96.7555, 42.9561",0,1.229721901,14.20633692
2989,-96.6719,42.9565,"-96.6719, 42.9565",12.45011143,0.878344648,15.40634145
2990,-96.5882,42.9569,"-96.5882, 42.9569",0.320233768,1.042528792,13.53156742
2991,-96.7548,42.8954,"-96.7548, 42.8954",1.31911306,0,14.83449015
2992,-96.6713,42.8958,"-96.6713, 42.8958",14.93636769,1.093350105,17.04883302
2993,-96.5877,42.8962,"-96.5877, 42.8962",11.09485354,1.15199114,14.51747584
2994,-96.7542,42.8346,"-96.7542, 42.8346",9.118556958,0.658510798,16.37475222
2995,-96.6707,42.8351,"-96.6707, 42.8351",4.314416828,2.952694357,15.33524466
2996,-96.7528,42.7132,"-96.7528, 42.7132",18.49984101,2.651440608,14.34079046
2997,-96.6695,42.7136,"-96.6695, 42.7136",14.53394517,0.720303232,14.26113576
2998,-96.5857,42.6533,"-96.5857, 42.6533",9.48353497,0.977556196,13.05681975
2999,-96.6683,42.5922,"-96.6683, 42.5922",3.515248572,3.178904789,13.46088054
3000,-96.5019,42.5929,"-96.5019, 42.5929",15.50846262,0,17.53778745
3001,-96.5015,42.5322,"-96.5015, 42.5322",12.53351352,1.147672973,12.65108207
3002,-97.9312,43.1263,"-97.9312, 43.1263",9.096702029,1.41754529,14.56891439
3003,-97.8474,43.1275,"-97.8474, 43.1275",11.77825139,2.246325747,15.20382339
3004,-97.7636,43.1287,"-97.7636, 43.1287",2.225257388,1.58050514,13.79262206
3005,-97.6797,43.1298,"-97.6797, 43.1298",6.869838131,0,14.89946327
3006,-98.0133,43.0643,"-98.0133, 43.0643",6.070905247,3.337425168,13.83009398
3007,-97.9295,43.0656,"-97.9295, 43.0656",0.287145294,2.196721224,12.97668668
3008,-97.8458,43.0668,"-97.8458, 43.0668",2.863820415,0.944202637,13.80813001
3009,-97.762,43.0679,"-97.762, 43.0679",10.52746573,0.175818995,15.0715361
3010,-97.6783,43.069,"-97.6783, 43.069",11.14625544,0.737333293,15.17649636
3011,-98.0115,43.0036,"-98.0115, 43.0036",8.593039647,1.650426183,14.21057363
3012,-97.9278,43.0048,"-97.9278, 43.0048",13.94762491,0,14.81210952
3013,-97.8442,43.006,"-97.8442, 43.006",5.512230713,0.881355985,14.19425712
3014,-97.7605,43.0072,"-97.7605, 43.0072",10.80861724,0,15.11881997
3015,-97.6768,43.0083,"-97.6768, 43.0083",0,1.939712119,12.92711828
3016,-98.0933,42.9415,"-98.0933, 42.9415",17.51231154,1.340773705,10.90480969
3017,-98.0097,42.9428,"-98.0097, 42.9428",12.98696509,2.740540166,14.41467382
3018,-97.9261,42.9441,"-97.9261, 42.9441",3.781778525,2.337516234,14.02371129
3019,-97.7589,42.9464,"-97.7589, 42.9464",5.589851771,1.863418246,14.09740771
3020,-97.6753,42.9475,"-97.6753, 42.9475",7.826096455,1.858641125,14.439427
3021,-98.008,42.8821,"-98.008, 42.8821",5.586525931,0.686470711,14.02371253
3022,-97.9244,42.8834,"-97.9244, 42.8834",9.803792123,0.489784637,14.31794929
3023,-97.8409,42.8846,"-97.8409, 42.8846",0,0.140325736,13.00055555
3024,-97.7574,42.8857,"-97.7574, 42.8857",6.247884495,1.924387815,13.86706677
3025,-98.0896,42.8201,"-98.0896, 42.8201",13.21200252,2.102659463,13.09189299
3026,-98.0062,42.8214,"-98.0062, 42.8214",7.230093523,2.33509766,14.08756954
3027,-97.0919,43.0752,"-97.0919, 43.0752",9.04578063,0.444695869,15.58366012
3028,-97.0081,43.0759,"-97.0081, 43.0759",7.69311679,3.375897248,15.34086445
3029,-96.8406,43.0771,"-96.8406, 43.0771",2.318730635,2.00122693,13.70892318
3030,-97.091,43.0145,"-97.091, 43.0145",18.39338868,0.809685415,17.3681945
3031,-97.0073,43.0151,"-97.0073, 43.0151",11.73970243,1.170858267,15.23439363
3032,-96.8391,42.9556,"-96.8391, 42.9556",6.095036593,1.151904852,15.98930297
3033,-97.089,42.893,"-97.089, 42.893",6.761284789,2.157303724,12.84493035
3034,-97.0055,42.8937,"-97.0055, 42.8937",14.37234208,0.650357178,16.55735119
3035,-96.9219,42.8943,"-96.9219, 42.8943",0.479238697,0.052714339,13.93738114
3036,-97.0046,42.8329,"-97.0046, 42.8329",18.48932596,1.500908551,14.24902986
3037,-96.9211,42.8335,"-96.9211, 42.8335",4.992988814,0,15.73184405
3038,-96.8376,42.8341,"-96.8376, 42.8341",5.15525912,1.251151415,15.24994289
3039,-97.0037,42.7722,"-97.0037, 42.7722",8.562208938,3.715648089,14.22262969
3040,-96.8369,42.7734,"-96.8369, 42.7734",7.212906789,0,12.55862121
3041,-97.5121,43.1318,"-97.5121, 43.1318",0,2.960938017,14.74758244
3042,-97.4283,43.1327,"-97.4283, 43.1327",1.49868644,0.260203959,14.31560699
3043,-97.3444,43.1336,"-97.3444, 43.1336",6.200874814,0.85249192,14.85658215
3044,-97.2606,43.1345,"-97.2606, 43.1345",7.461977849,0,14.67731281
3045,-97.1767,43.1352,"-97.1767, 43.1352",18.90112791,0.75390565,17.1603998
3046,-97.5945,43.0701,"-97.5945, 43.0701",5.287265838,0,14.88808292
3047,-97.5107,43.0711,"-97.5107, 43.0711",5.40117675,0.114196636,13.75712552
3048,-97.3432,43.0729,"-97.3432, 43.0729",3.935124777,2.194972948,14.46911986
3049,-97.2595,43.0737,"-97.2595, 43.0737",13.67731399,2.030064733,15.33461423
3050,-97.1757,43.0745,"-97.1757, 43.0745",12.15040429,1.181768111,16.35519957
3051,-97.5931,43.0093,"-97.5931, 43.0093",0,1.409046516,14.07087814
3052,-97.5094,43.0103,"-97.5094, 43.0103",17.7725796,1.525273118,16.91004906
3053,-97.4257,43.0113,"-97.4257, 43.0113",4.442661709,1.196168254,14.72021862
3054,-97.342,43.0121,"-97.342, 43.0121",12.45179519,1.821447112,15.64693547
3055,-97.2583,43.013,"-97.2583, 43.013",10.46876931,0.543684818,15.71099715
3056,-97.1747,43.0137,"-97.1747, 43.0137",13.46337422,2.301945441,13.99108835
3057,-97.5917,42.9486,"-97.5917, 42.9486",14.5978182,2.100184614,16.42401779
3058,-97.5081,42.9496,"-97.5081, 42.9496",0,2.474444526,13.90450896
3059,-97.4245,42.9505,"-97.4245, 42.9505",7.331642955,1.190943434,13.68241654
3060,-97.3409,42.9514,"-97.3409, 42.9514",5.975796368,1.388092213,14.92073679
3061,-97.2572,42.9522,"-97.2572, 42.9522",5.503207946,2.370113206,14.81174667
3062,-97.1736,42.953,"-97.1736, 42.953",18.30863768,1.829155534,13.36766274
3063,-97.5903,42.8879,"-97.5903, 42.8879",14.40781233,0.266661826,15.88876879
3064,-97.3397,42.8907,"-97.3397, 42.8907",4.866087482,0.268520152,12.5325378
3065,-96.7608,43.4422,"-96.7608, 43.4422",0.780153021,0.563483608,14.62881532
3066,-96.6766,43.4427,"-96.6766, 43.4427",0,2.066504661,14.58769893
3067,-96.8443,43.3809,"-96.8443, 43.3809",4.529920435,1.650686298,14.50707284
3068,-96.7602,43.3814,"-96.7602, 43.3814",5.381041233,0.845051117,14.6438917
3069,-96.676,43.3819,"-96.676, 43.3819",7.653698096,1.279891675,15.30227021
3070,-96.8436,43.3201,"-96.8436, 43.3201",9.242770417,1.269051862,16.01269396
3071,-96.6754,43.3211,"-96.6754, 43.3211",9.33882211,0,16.09512167
3072,-96.8428,43.2594,"-96.8428, 43.2594",6.881288234,1.868205371,15.23888616
3073,-96.6742,43.1996,"-96.6742, 43.1996",8.920929017,1.141622787,15.25721429
3074,-96.5903,43.2,"-96.5903, 43.2",4.882923338,1.186572744,14.56531722
3075,-96.5064,43.2003,"-96.5064, 43.2003",8.066795191,0.088690312,14.41155609
3076,-96.7575,43.1383,"-96.7575, 43.1383",7.949011296,2.022346306,15.11570501
3077,-96.6736,43.1388,"-96.6736, 43.1388",2.534806704,0.393345571,14.77891073
3078,-96.5898,43.1392,"-96.5898, 43.1392",7.870146129,0.981901875,15.71359897
3079,-97.2684,43.5599,"-97.2684, 43.5599",5.540832232,1.547490482,14.63296549
3080,-97.184,43.5607,"-97.184, 43.5607",16.95403287,0.349703695,16.63440068
3081,-97.183,43.4999,"-97.183, 43.4999",5.83523559,1.925235691,14.4317617
3082,-88.0676,45.7111,"-88.0676, 45.7111",12.20197489,1.744102773,11.82820059
3083,-87.9808,45.706,"-87.9808, 45.706",12.43392897,0.282426326,10.15147443
3084,-87.8073,45.6955,"-87.8073, 45.6955",19.60721709,1.786786724,13.05210423
3085,-88.4219,45.6701,"-88.4219, 45.6701",10.53052654,0,0
3086,-88.2554,45.5994,"-88.2554, 45.5994",15.03115044,0,0
3087,-88.0821,45.5893,"-88.0821, 45.5893",19.01878742,1.992843207,13.58237287
3088,-87.9955,45.5842,"-87.9955, 45.5842",16.93743723,0.404170377,10.34047402
3089,-87.9089,45.5791,"-87.9089, 45.5791",12.34535296,0.965209464,12.25600189
3090,-87.8223,45.5738,"-87.8223, 45.5738",12.57011916,2.026795781,12.00804573
3091,-88.3491,45.5435,"-88.3491, 45.5435",7.613764623,1.614200099,0
3092,-88.1759,45.5335,"-88.1759, 45.5335",20.05406569,3.052093488,0
3093,-87.9163,45.5182,"-87.9163, 45.5182",9.742510505,4.174551831,11.04522365
3094,-88.3561,45.4826,"-88.3561, 45.4826",14.77543624,0,0
3095,-87.9236,45.4574,"-87.9236, 45.4574",20.29351971,1.860110527,12.91413145
3096,-88.1902,45.4118,"-88.1902, 45.4118",16.97927518,1.925519567,12.9585685
3097,-88.0174,45.4017,"-88.0174, 45.4017",12.02264384,2.749249033,11.18410341
3098,-87.931,45.3966,"-87.931, 45.3966",20.37811299,0,10.28972443
3099,-88.111,45.346,"-88.111, 45.346",10.95003293,0.465989073,11.44621765
3100,-87.9383,45.3357,"-87.9383, 45.3357",16.5404935,1.385230943,0
3101,-87.8521,45.3305,"-87.8521, 45.3305",16.00771968,0,12.13831684
3102,-87.7658,45.3253,"-87.7658, 45.3253",18.39328338,0,16.60504661
3103,-87.6795,45.32,"-87.6795, 45.32",18.36020641,1.629485636,12.8253109
3104,-88.1181,45.2851,"-88.1181, 45.2851",12.60572697,0,11.52618525
3105,-88.0319,45.2801,"-88.0319, 45.2801",5.928231576,0.248916448,10.47170636
3106,-87.9457,45.2749,"-87.9457, 45.2749",23.50054304,0.728230501,13.03507742
3107,-87.7733,45.2645,"-87.7733, 45.2645",8.920873382,1.139112923,14.87837804
3108,-88.2115,45.2294,"-88.2115, 45.2294",18.84933544,2.524789378,0
3109,-88.1253,45.2243,"-88.1253, 45.2243",15.79902001,1.125330554,12.09339188
3110,-88.0391,45.2193,"-88.0391, 45.2193",12.84933468,0.995798045,12.46297578
3111,-87.953,45.2141,"-87.953, 45.2141",11.40723173,1.094311782,12.54895626
3112,-87.8669,45.2089,"-87.8669, 45.2089",11.99109365,2.398748419,15.3975863
3113,-87.7807,45.2037,"-87.7807, 45.2037",10.62145828,2.189953219,12.51766622
3114,-88.1325,45.1635,"-88.1325, 45.1635",4.935289039,0.806574034,12.23919371
3115,-88.0464,45.1585,"-88.0464, 45.1585",23.95594637,3.117052328,13.16667228
3116,-87.9603,45.1533,"-87.9603, 45.1533",23.42243169,2.160185003,17.52371961
3117,-87.7882,45.1429,"-87.7882, 45.1429",11.64186357,0.231606263,11.18052871
3118,-88.0536,45.0977,"-88.0536, 45.0977",13.30565774,1.700180773,13.49036329
3119,-87.8816,45.0874,"-87.8816, 45.0874",17.39945869,0.511530542,12.44331497
3120,-87.7956,45.0821,"-87.7956, 45.0821",14.01336244,2.241356041,16.23091651
3121,-87.7097,45.0769,"-87.7097, 45.0769",23.76842152,2.095142376,0
3122,-87.6237,45.0715,"-87.6237, 45.0715",11.46041173,0,0
3123,-88.0608,45.0369,"-88.0608, 45.0369",15.68099428,2.36676672,15.91511195
3124,-87.9749,45.0318,"-87.9749, 45.0318",10.94712934,2.325350832,15.06915413
3125,-87.889,45.0266,"-87.889, 45.0266",23.10414488,1.108892005,15.2095091
3126,-89.0944,44.2387,"-89.0944, 44.2387",14.05779157,0.168603291,14.99966043
3127,-89.5253,44.1994,"-89.5253, 44.1994",12.81150036,0.715203468,15.53818338
3128,-89.3554,44.191,"-89.3554, 44.191",12.63711182,1.919303057,13.41996805
3129,-89.1855,44.1824,"-89.1855, 44.1824",16.68859808,1.155701538,15.42486377
3130,-89.0157,44.1736,"-89.0157, 44.1736",7.675942752,1.358126409,14.04734695
3131,-88.9308,44.1691,"-88.9308, 44.1691",21.98651466,1.140324711,18.41766865
3132,-89.5311,44.1387,"-89.5311, 44.1387",14.91161224,2.959557404,15.60218837
3133,-89.4462,44.1345,"-89.4462, 44.1345",20.8248038,3.040748451,16.87991535
3134,-89.3614,44.1303,"-89.3614, 44.1303",7.826938434,1.511984718,14.06439778
3135,-89.2765,44.126,"-89.2765, 44.126",17.03974434,1.061637275,15.5888958
3136,-89.022,44.1129,"-89.022, 44.1129",20.28885255,1.754633698,16.1727266
3137,-88.9371,44.1084,"-88.9371, 44.1084",4.328409617,2.446322041,18.49719906
3138,-89.5369,44.0779,"-89.5369, 44.0779",11.12928887,0.416780976,14.13915153
3139,-89.4521,44.0738,"-89.4521, 44.0738",14.68341522,0.904842663,14.71138458
3140,-89.2825,44.0653,"-89.2825, 44.0653",10.74978313,1.288185357,14.09776601
3141,-89.0282,44.0522,"-89.0282, 44.0522",14.31211279,0.945668288,17.01753471
3142,-88.9434,44.0477,"-88.9434, 44.0477",17.19290016,1.468499162,17.81972805
3143,-89.3732,44.0089,"-89.3732, 44.0089",15.43237556,4.284760761,14.89227267
3144,-89.0344,43.9915,"-89.0344, 43.9915",14.65148531,2.289519924,14.51450867
3145,-89.2219,44.6727,"-89.2219, 44.6727",7.585094161,1.203696596,13.85097509
3146,-88.9653,44.6595,"-88.9653, 44.6595",15.48888454,2.031255261,14.78696708
3147,-88.8798,44.6549,"-88.8798, 44.6549",8.040176975,1.157512342,13.77686926
3148,-88.7943,44.6503,"-88.7943, 44.6503",13.09722491,1.793059508,15.83344639
3149,-88.7089,44.6457,"-88.7089, 44.6457",16.15357825,1.51469092,15.54025534
3150,-89.1426,44.6076,"-89.1426, 44.6076",6.577984153,0,14.29181014
3151,-89.0571,44.6032,"-89.0571, 44.6032",17.41782619,2.272817509,14.98359634
3152,-88.9717,44.5987,"-88.9717, 44.5987",21.51521372,0.581241492,16.34927044
3153,-88.8863,44.5942,"-88.8863, 44.5942",14.64636018,0.220153678,15.120862
3154,-88.8008,44.5896,"-88.8008, 44.5896",3.168049732,1.768311021,13.32845828
3155,-88.978,44.5379,"-88.978, 44.5379",6.633783785,0.151448175,13.84647918
3156,-88.8927,44.5334,"-88.8927, 44.5334",2.154580413,0.758400146,13.04668007
3157,-88.8073,44.5288,"-88.8073, 44.5288",4.402747638,2.250970309,13.35889312
3158,-89.1549,44.4861,"-89.1549, 44.4861",11.65567382,0.689687139,14.51108722
3159,-88.9843,44.4772,"-88.9843, 44.4772",17.53257821,2.493728088,0.154567391
3160,-88.8138,44.4681,"-88.8138, 44.4681",15.63705042,1.886140834,15.3157379
3161,-88.9906,44.4165,"-88.9906, 44.4165",18.06728342,0,15.7776173
3162,-88.9054,44.4119,"-88.9054, 44.4119",12.87694615,2.100906185,14.65763909
3163,-88.8202,44.4074,"-88.8202, 44.4074",17.64805546,2.06397854,15.03240146
3164,-89.1672,44.3646,"-89.1672, 44.3646",14.11000671,1.429076659,14.4767533
3165,-88.9969,44.3557,"-88.9969, 44.3557",10.48991635,1.830153477,14.94774021
3166,-88.9118,44.3512,"-88.9118, 44.3512",11.75543826,0,15.16246228
3167,-88.8267,44.3466,"-88.8267, 44.3466",11.0500528,0.604154165,15.5499235
3168,-88.7416,44.342,"-88.7416, 44.342",21.47074189,0,16.10398571
3169,-89.1733,44.3038,"-89.1733, 44.3038",8.501100583,1.15354433,13.93814286
3170,-89.0882,44.2994,"-89.0882, 44.2994",15.57216153,1.887996658,15.04854715
3171,-88.9181,44.2905,"-88.9181, 44.2905",14.93977852,0,14.85922574
3172,-88.8331,44.2859,"-88.8331, 44.2859",22.75501709,1.432359367,16.89531728
3173,-87.8063,44.2876,"-87.8063, 44.2876",21.45710947,0.492271992,18.85894917
3174,-87.5514,44.2717,"-87.5514, 44.2717",18.7871546,0.915807531,15.21460895
3175,-87.9834,44.2373,"-87.9834, 44.2373",15.63886008,0,15.64957882
3176,-87.8985,44.2322,"-87.8985, 44.2322",19.98962974,2.321401579,18.12293078
3177,-87.8136,44.227,"-87.8136, 44.227",18.29364813,0.249499207,14.10062872
3178,-87.7287,44.2217,"-87.7287, 44.2217",14.88810241,2.517573674,12.99269768
3179,-87.6439,44.2164,"-87.6439, 44.2164",4.81639588,0.178162535,14.31992093
3180,-87.559,44.211,"-87.559, 44.211",10.840961,2.285558165,13.85998978
